"Date","Open","High","Low","Close","Volume"
"2024-08-15",420.5199890136719,427.3900146484375,385.6499938964844,421.0299987792969,89568031
"2024-07-31",448.6099853515625,468.3299865722656,412.25,418.3500061035156,155969817
"2024-06-28",415.5299987792969,456.1499938964844,408.94500732421875,446.95001220703125,139889964
"2024-05-31",392.44000244140625,433.6000061035156,390.42999267578125,415.1300048828125,148490115
"2024-04-30",423.9100036621094,429.3599853515625,388.05999755859375,389.3299865722656,162415159
"2024-03-28",410.94000244140625,430.80999755859375,398.4200134277344,420.7200012207031,182571566
"2024-02-29",401.8299865722656,420.7699890136719,397.25,413.6400146484375,188602976
"2024-01-31",373.69000244140625,415.32000732421875,366.5,397.5799865722656,296565243
"2023-12-29",376.7699890136719,378.1000061035156,362.8999938964844,376.0400085449219,279774298
"2023-11-30",339.67999267578125,384.29998779296875,339.6700134277344,378.9100036621094,202038483
"2023-10-31",316.2799987792969,346.20001220703125,311.2149963378906,338.1099853515625,245124410
"2023-09-29",331.30999755859375,340.8599853515625,309.45001220703125,315.75,416768824
"2023-08-31",335.19000244140625,338.5400085449219,311.5509948730469,327.760009765625,479669427
"2023-07-31",339.19000244140625,366.7799987792969,327.,335.9200134277344,666956355
"2023-06-30",325.92999267578125,351.4700012207031,322.5,340.5400085449219,547748450
"2023-05-31",306.9700012207031,335.94000244140625,303.3999938964844,328.3900146484375,600856941
"2023-04-28",286.5199890136719,308.92999267578125,275.3699951171875,307.260009765625,551520127
"2023-03-31",250.75999450683594,289.2699890136719,245.61000061035156,288.29998779296875,747751976
"2023-02-28",248.,276.760009765625,245.47000122070312,249.4199981689453,615540778
"2023-01-31",243.0800018310547,249.8300018310547,219.35000610351562,247.80999755859375,666168068
"2022-12-30",253.8699951171875,263.9150085449219,233.8699951171875,239.82000732421875,591366468
"2022-11-30",234.60000610351562,255.3300018310547,213.43099975585938,255.13999938964844,615328220
"2022-10-31",235.41000366210938,251.0399932861328,219.1300048828125,232.1300048828125,671366804
"2022-09-30",258.8699951171875,267.45001220703125,232.72999572753906,232.89999389648438,575595195
"2022-08-31",277.82000732421875,294.17999267578125,260.6600036621094,261.4700012207031,477176206
"2022-07-29",256.3900146484375,282.,245.94000244140625,280.739990234375,534986150
"2022-06-30",275.19500732421875,277.69000244140625,241.50999450683594,256.8299865722656,621501474
"2022-05-31",277.7099914550781,290.8800048828125,246.44000244140625,271.8699951171875,742902025
"2022-04-29",309.3699951171875,315.1099853515625,270.,277.5199890136719,627389584
"2022-03-31",296.3999938964844,315.95001220703125,270.,308.30999755859375,734347239
"2022-02-28",310.4100036621094,315.1199951171875,271.5199890136719,298.7900085449219,697371641
"2022-01-31",335.3500061035156,338.,276.04998779296875,310.9800109863281,947989143
"2021-12-31",335.1300048828125,344.29998779296875,317.25,336.32000732421875,625971723
"2021-11-30",331.3550109863281,349.6700134277344,326.3699951171875,330.5899963378906,509885347
"2021-10-29",282.12200927734375,332.,280.25,331.6199951171875,516523658
"2021-09-30",302.864990234375,305.32000732421875,281.6199951171875,281.9200134277344,502931199
"2021-08-31",286.3599853515625,305.8399963378906,283.739990234375,301.8800048828125,441326364
"2021-07-30",269.6099853515625,290.1499938964844,269.6000061035156,284.9100036621094,522689102
"2021-06-30",251.22999572753906,271.6499938964844,243.,270.8999938964844,508572279
"2021-05-28",253.39999389648438,254.35000610351562,238.07000732421875,249.67999267578125,495089530
"2021-04-30",238.47000122070312,263.19000244140625,238.0500030517578,252.17999267578125,568698272
"2021-03-31",235.89999389648438,241.0500030517578,224.25999450683594,235.77000427246094,724981506
"2021-02-26",235.05999755859375,246.1300048828125,227.8800048828125,232.3800048828125,490981819
"2021-01-29",222.52999877929688,242.63999938964844,211.94000244140625,231.9600067138672,647998091
"2020-12-31",214.50999450683594,227.17999267578125,209.11000061035156,222.4199981689453,594571054
"2020-11-30",204.2899932861328,228.1199951171875,200.1199951171875,214.07000732421875,573474483
"2020-10-30",213.49000549316406,225.2100067138672,199.6199951171875,202.47000122070312,631674298
"2020-09-30",225.50999450683594,232.86000061035156,196.25,210.3300018310547,768528897
"2020-08-31",211.52000427246094,231.14999389648438,203.13999938964844,225.52999877929688,692504241
"2020-07-31",203.13999938964844,216.3800048828125,197.50999450683594,205.00999450683594,770510188
"2020-06-30",182.5399932861328,204.39999389648438,181.35000610351562,203.50999450683594,765012029
"2020-05-29",175.8000030517578,187.50999450683594,173.8000030517578,183.25,688959853
"2020-04-30",153.,180.39999389648438,150.36000061035156,179.2100067138672,984810925
"2020-03-31",165.30999755859375,175.,132.52000427246094,157.7100067138672,1612954386
"2020-02-28",170.42999267578125,190.6999969482422,152.,162.00999450683594,887894931
"2020-01-31",158.77999877929688,174.0500030517578,156.50999450683594,170.22999572753906,559254061
"2019-12-31",151.80999755859375,159.5500030517578,146.64999389648438,157.6999969482422,452664147
"2019-11-29",144.25999450683594,152.5,142.96499633789062,151.3800048828125,393028043
"2019-10-31",139.66000366210938,145.6699981689453,133.22000122070312,143.3699951171875,563293196
"2019-09-30",136.61000061035156,142.3699951171875,134.50999450683594,139.02999877929688,477645820
"2019-08-30",137.,140.93800354003906,130.77999877929688,137.86000061035156,585344645
"2019-07-31",136.6300048828125,141.6750030517578,134.6699981689453,136.27000427246094,484553323
"2019-06-28",123.8499984741211,138.39999389648438,119.01000213623047,133.9600067138672,508324437
"2019-05-31",130.52999877929688,130.64999389648438,123.04000091552734,123.68000030517578,547218448
"2019-04-30",118.94999694824219,131.3699951171875,118.0999984741211,130.60000610351562,433157868
"2019-03-29",112.88999938964844,120.81999969482422,108.80000305175781,117.94000244140625,589045341
"2019-02-28",103.7750015258789,113.23999786376953,102.3499984741211,112.02999877929688,469095970
"2019-01-31",99.55000305175781,107.9000015258789,97.19999694824219,104.43000030517578,714204787
"2018-12-31",113.,113.41999816894531,93.95999908447266,101.56999969482422,944287635
"2018-11-30",107.05000305175781,112.23999786376953,99.35279846191406,110.88999938964844,720228643
"2018-10-31",114.75,116.18000030517578,100.11000061035156,106.80999755859375,927547957
"2018-09-28",110.8499984741211,115.29000091552734,107.2300033569336,114.37000274658203,480255674
"2018-08-31",106.02999877929688,112.7770004272461,104.83999633789062,112.33000183105469,456630721
"2018-07-31",98.0999984741211,111.1500015258789,98.,106.08000183105469,569501573
"2018-06-29",99.27980041503906,102.69000244140625,97.26000213623047,98.61000061035156,602585341
"2018-05-31",93.20999908447266,99.98999786376953,92.44999694824219,98.83999633789062,509418119
"2018-04-30",90.47000122070312,97.9000015258789,87.51000213623047,93.5199966430664,668258570
"2018-03-29",93.98999786376953,97.23999786376953,87.08000183105469,91.2699966430664,750754886
"2018-02-28",94.79000091552734,96.06999969482422,83.83000183105469,93.7699966430664,725663228
"2018-01-31",86.125,95.44999694824219,85.5,95.01000213623047,574258506
"2017-12-29",83.5999984741211,87.4999008178711,80.69999694824219,85.54000091552734,466203334
"2017-11-30",83.68000030517578,85.05999755859375,82.23999786376953,84.16999816894531,421925859
"2017-10-31",74.70999908447266,86.19999694824219,73.70999908447266,83.18000030517578,449949950
"2017-09-29",74.70999908447266,75.97000122070312,72.91999816894531,74.48999786376953,376670198
"2017-08-31",73.0999984741211,74.95999908447266,71.27999877929688,74.7699966430664,442761884
"2017-07-31",69.33000183105469,74.41999816894531,68.0199966430664,72.69999694824219,469851277
"2017-06-30",70.23999786376953,72.88999938964844,68.08999633789062,68.93000030517578,629716618
"2017-05-31",68.68000030517578,70.73999786376953,67.13999938964844,69.83999633789062,517291484
"2017-04-28",65.80999755859375,69.13999938964844,64.8499984741211,68.45999908447266,433191187
"2017-03-31",64.12999725341797,66.19000244140625,63.619998931884766,65.86000061035156,489173200
"2017-02-28",64.3550033569336,65.23999786376953,62.75,63.97999954223633,440744043
"2017-01-31",62.790000915527344,65.91000366210938,61.95000076293945,64.6500015258789,494435826
"2016-12-30",60.11000061035156,64.0999984741211,58.79999923706055,62.13999938964844,513579428
"2016-11-30",59.970001220703125,61.40999984741211,57.279998779296875,60.2599983215332,613056964
"2016-10-31",57.404998779296875,61.36989974975586,56.314998626708984,59.91999816894531,614841775
"2016-09-30",57.0099983215332,58.189998626708984,55.61000061035156,57.599998474121094,526855083
"2016-08-31",56.599998474121094,58.70000076293945,56.13999938964844,57.459999084472656,467079004
"2016-07-29",51.130001068115234,57.290000915527344,50.38999938964844,56.68000030517578,647587634
"2016-06-30",52.439998626708984,52.95000076293945,48.03499984741211,51.16999816894531,823987498
"2016-05-31",50.,53.,49.459999084472656,53.,530869347
"2016-04-29",55.04999923706055,56.77000045776367,49.349998474121094,49.869998931884766,699025640
"2016-03-31",50.970001220703125,55.63999938964844,50.58000183105469,55.22999954223633,641131952
"2016-02-29",54.880001068115234,55.09000015258789,48.189998626708984,50.880001068115234,814770780
"2016-01-29",54.31999969482422,55.38999938964844,49.099998474121094,55.09000015258789,927914485
"2015-12-31",54.40999984741211,56.849998474121094,53.68000030517578,55.47999954223633,793070000
"2015-11-30",52.849998474121094,54.97999954223633,52.529998779296875,54.349998474121094,662626721
"2015-10-30",44.75,54.369998931884766,43.75,52.63999938964844,857330655
"2015-09-30",42.16999816894531,45.,41.65999984741211,44.2599983215332,673079858
"2015-08-31",46.97999954223633,48.40999984741211,39.720001220703125,43.52000045776367,776497465
"2015-07-31",44.459999084472656,47.400001525878906,43.31999969482422,46.70000076293945,725458102
"2015-06-30",47.060001373291016,47.77000045776367,43.939998626708984,44.150001525878906,664853340
"2015-05-29",48.58000183105469,48.904998779296875,46.02000045776367,46.86000061035156,633072750
"2015-04-30",40.599998474121094,49.540000915527344,40.119998931884766,48.63999938964844,874535095
"2015-03-31",43.66999816894531,44.189998626708984,40.540000915527344,40.654998779296875,824335340
"2015-02-27",40.59000015258789,44.29999923706055,40.22999954223633,43.849998474121094,656509827
"2015-01-30",46.65999984741211,47.90999984741211,40.349998474121094,40.400001525878906,918966561
"2014-12-31",47.880001068115234,49.060001373291016,44.900001525878906,46.45000076293945,626810606
"2014-11-28",46.88999938964844,50.04499816894531,46.72999954223633,47.810001373291016,523008240
"2014-10-31",46.27000045776367,46.970001220703125,42.099998474121094,46.95000076293945,853297059
"2014-09-30",45.43000030517578,47.56999969482422,44.529998779296875,46.36000061035156,860844169
"2014-08-29",43.209999084472656,45.470001220703125,42.209999084472656,45.43000030517578,513934779
"2014-07-31",41.86000061035156,45.709999084472656,41.04999923706055,43.15999984741211,731660016
"2014-06-30",40.95000076293945,42.290000915527344,39.86000061035156,41.70000076293945,555812233
"2014-05-30",40.2401008605957,40.970001220703125,38.5099983215332,40.939998626708984,574399726
"2014-04-30",41.150001525878906,41.65999984741211,38.900001525878906,40.400001525878906,746148707
"2014-03-31",37.91999816894531,41.5,37.494998931884766,40.9900016784668,778550220
"2014-02-28",37.7400016784668,38.459999084472656,35.689998626708984,38.310001373291016,718232083
"2014-01-31",37.349998474121094,37.88999938964844,34.630001068115234,37.84000015258789,932088007
"2013-12-31",38.09000015258789,38.97999954223633,35.529998779296875,37.40999984741211,826638293
"2013-11-29",35.66999816894531,38.290000915527344,35.38999938964844,38.130001068115234,800462910
"2013-10-31",33.349998474121094,36.290000915527344,32.79999923706055,35.404998779296875,965360086
"2013-09-30",31.75,33.75,30.950000762939453,33.279998779296875,1245168585
"2013-08-30",32.060001373291016,35.20000076293945,30.84000015258789,33.400001525878906,1051312159
"2013-07-31",34.75,36.429901123046875,31.020000457763672,31.84000015258789,1111194572
"2013-06-28",34.91999816894531,35.779998779296875,32.56999969482422,34.54499816894531,945223686
"2013-05-31",32.93000030517578,35.279998779296875,32.31999969482422,34.900001525878906,1071952411
"2013-04-30",28.639999389648438,33.11000061035156,28.110000610351562,33.099998474121094,1465815366
"2013-03-28",27.719999313354492,28.65999984741211,27.520000457763672,28.604999542236328,845032620
"2013-02-28",27.670000076293945,28.200000762939453,27.100000381469727,27.799999237060547,780654276
"2013-01-31",27.25,28.229999542236328,26.280000686645508,27.450000762939453,1145115182
"2012-12-31",26.780000686645508,27.729999542236328,26.260000228881836,26.709699630737305,947413488
"2012-11-30",28.84000015258789,30.200000762939453,26.344900131225586,26.614999771118164,1310567462
"2012-10-31",29.809999465942383,30.25,27.760000228881836,28.540000915527344,1105487005
"2012-09-28",30.450000762939453,31.610000610351562,29.739999771118164,29.760000228881836,893165301
"2012-08-31",29.59000015258789,30.959999084472656,28.969999313354492,30.81999969482422,671795471
"2012-07-31",30.6200008392334,31.049999237060547,28.540000915527344,29.469999313354492,846663561
"2012-06-29",28.760000228881836,31.139999389648438,28.31999969482422,30.59000015258789,973170889
"2012-05-31",32.04999923706055,32.334999084472656,28.639999389648438,29.190000534057617,1014429287
"2012-04-30",32.220001220703125,32.88999938964844,30.229999542236328,32.01499938964844,940486035
"2012-03-30",31.93000030517578,32.95000076293945,31.489999771118164,32.255001068115234,942419632
"2012-02-29",29.790000915527344,32.,29.709999084472656,31.739999771118164,984398283
"2012-01-31",26.549999237060547,29.950000762939453,26.389999389648438,29.530000686645508,1354912519
"2011-12-30",25.559999465942383,26.190000534057617,25.15999984741211,25.959999084472656,1007182069
"2011-11-30",26.190000534057617,27.200000762939453,24.299999237060547,25.579999923706055,1046244317
"2011-10-31",24.719999313354492,27.5,24.260000228881836,26.6299991607666,1218183077
"2011-09-30",26.459999084472656,27.5,24.600000381469727,24.889999389648438,1279992356
"2011-08-31",27.510000228881836,27.684999465942383,23.790000915527344,26.600000381469727,1719389985
"2011-07-29",25.93000030517578,28.145000457763672,25.84000015258789,27.399999618530273,1259395485
"2011-06-30",24.989999771118164,26.,23.649999618530273,26.,1297830077
"2011-05-31",25.940000534057617,26.25,24.030000686645508,25.010000228881836,1364179111
"2011-04-29",25.530000686645508,26.8700008392334,24.719999313354492,25.920000076293945,1313887174
"2011-03-31",26.600000381469727,26.780000686645508,24.68000030517578,25.389999389648438,1311029051
"2011-02-28",27.799999237060547,28.34000015258789,26.43000030517578,26.579999923706055,1114409191
"2011-01-31",28.049999237060547,29.459999084472656,27.420000076293945,27.725000381469727,1361327105
"2010-12-31",25.56999969482422,28.399999618530273,25.559999465942383,27.90999984741211,1033857222
"2010-11-30",26.8799991607666,27.489999771118164,24.93000030517578,25.25749969482422,1361330965
"2010-10-29",24.770000457763672,27.200000762939453,23.780000686645508,26.665000915527344,1281541664
"2010-09-30",23.670000076293945,25.530000686645508,23.540000915527344,24.489999771118164,1273583971
"2010-08-31",25.989999771118164,26.3799991607666,23.31999969482422,23.46500015258789,1279579985
"2010-07-30",23.09000015258789,26.40999984741211,22.729999542236328,25.809999465942383,1410632271
"2010-06-30",25.530000686645508,26.93000030517578,22.950000762939453,23.010000228881836,1671888932
"2010-05-28",30.670000076293945,31.06060028076172,24.559999465942383,25.799999237060547,1720357038
"2010-04-30",29.350000381469727,31.579999923706055,28.6200008392334,30.53499984741211,1319076663
"2010-03-31",28.770000457763672,30.56999969482422,28.239999771118164,29.287500381469727,1110339433
"2010-02-26",28.389999389648438,29.030000686645508,27.56999969482422,28.670000076293945,1074678049
"2010-01-29",30.6200008392334,31.239999771118164,27.65999984741211,28.18000030517578,1359725036
"2009-12-31",29.520000457763672,31.5,29.25,30.479999542236328,920649365
"2009-11-30",27.700000762939453,30.139999389648438,27.40999984741211,29.40999984741211,1018302403
"2009-10-30",25.405000686645508,29.350000381469727,24.43000030517578,27.729999542236328,1523468261
"2009-09-30",24.350000381469727,26.25,23.760000228881836,25.719999313354492,1039017910
"2009-08-31",23.81999969482422,25.489999771118164,23.030000686645508,24.649999618530273,993305747
"2009-07-31",24.049999237060547,25.719999313354492,22.,23.520000457763672,1517498865
"2009-06-30",21.,24.34000015258789,20.860000610351562,23.770000457763672,1411202992
"2009-05-29",20.190000534057617,20.940000534057617,19.010000228881836,20.889999389648438,1101595331
"2009-04-30",18.229999542236328,21.200000762939453,18.18000030517578,20.260000228881836,1562427579
"2009-03-31",15.960000038146973,18.8799991607666,14.869999885559082,18.3700008392334,1626225406
"2009-02-27",17.030000686645508,19.93000030517578,16.100000381469727,16.149999618530273,1456270293
"2009-01-30",19.532800674438477,21.,16.75,17.100000381469727,1565598322
"2008-12-31",19.875,21.25,18.469999313354492,19.440000534057617,1549801477
"2008-11-28",22.479999542236328,23.65999984741211,17.5,20.219999313354492,1798548547
"2008-10-31",26.3799991607666,27.469999313354492,20.649999618530273,22.329999923706055,3046714744
"2008-09-30",27.665000915527344,27.760000228881836,23.5,26.690000534057617,1928443207
"2008-08-29",25.920000076293945,28.5,25.06999969482422,27.290000915527344,1207028189
"2008-07-31",27.264999389648438,27.90999984741211,24.8700008392334,25.719999313354492,1637588437
"2008-06-30",28.239999771118164,29.56999969482422,27.110000610351562,27.510000228881836,1565585234
"2008-05-30",28.5,30.530000686645508,27.950000762939453,28.31999969482422,1405245040
"2008-04-30",28.829999923706055,32.099998474121094,27.93000030517578,28.520000457763672,1447714660
"2008-03-31",27.239999771118164,29.59000015258789,26.8700008392334,28.3799991607666,1452976927
"2008-02-29",31.05500030517578,33.25,27.020000457763672,27.199899673461914,2324910040
"2008-01-31",35.790000915527344,35.959999084472656,31.040000915527344,32.599998474121094,1948521336
"2007-12-31",33.5,36.720001220703125,32.630001068115234,35.599998474121094,1066794713
"2007-11-30",36.529998779296875,37.5,32.68000030517578,33.599998474121094,1830875503
"2007-10-31",29.459999084472656,37.,29.290000915527344,36.810001373291016,1772114117
"2007-09-28",28.5,29.850000381469727,28.270000457763672,29.459999084472656,1117552616
"2007-08-31",28.950000762939453,30.100000381469727,27.510000228881836,28.729999542236328,1228925068
"2007-07-31",29.670000076293945,31.84000015258789,28.950000762939453,28.989999771118164,1298997370
"2007-06-29",30.790000915527344,30.899999618530273,29.040000915527344,29.469999313354492,1185588004
"2007-05-31",29.940000534057617,31.15999984741211,29.899999618530273,30.690099716186523,1331550064
"2007-04-30",27.889999389648438,30.739999771118164,27.559999465942383,29.940000534057617,966268240
"2007-03-30",27.81999969482422,28.549999237060547,26.600000381469727,27.8700008392334,1276300955
"2007-02-28",30.84000015258789,30.940000534057617,27.790000915527344,28.170000076293945,1294319970
"2007-01-31",29.90999984741211,31.479999542236328,29.399999618530273,30.860000610351562,1327997846
"2006-12-29",29.229999542236328,30.260000228881836,28.799999237060547,29.860000610351562,1141333184
"2006-11-30",28.780000686645508,30.000099182128906,28.579999923706055,29.360000610351562,1241604020
"2006-10-31",27.31999969482422,28.850099563598633,27.149999618530273,28.709999084472656,1287567693
"2006-09-29",25.889999389648438,27.520000457763672,25.389999389648438,27.350000381469727,1099651092
"2006-08-31",24.020000457763672,26.250099182128906,23.850000381469727,25.700000762939453,1134375465
"2006-07-31",23.530000686645508,24.600000381469727,22.229999542236328,24.059999465942383,1333406382
"2006-06-30",22.739999771118164,23.649999618530273,21.45989990234375,23.299999237060547,1979344334
"2006-05-31",24.31999969482422,25.,22.450000762939453,22.649999618530273,2315215785
"2006-04-28",27.670000076293945,27.94099998474121,24.,24.149999618530273,1450450956
"2006-03-31",26.979999542236328,28.219999313354492,26.6200008392334,27.209999084472656,1439457557
