"Date","Open","High","Low","Close","Volume"
"2023-03-31",101.47000122070312,110.16999816894531,100.91300201416016,109.66000366210938,79474564
"2023-04-28",113.38999938964844,119.91999816894531,113.12000274658203,118.33999633789062,293296643
"2023-05-31",115.98999786376953,117.30000305175781,101.73999786376953,102.18000030517578,332372665
"2023-06-30",101.75,109.13999938964844,101.26000213623047,107.25,322630472
"2023-07-31",107.48999786376953,108.45999908447266,100.22000122070312,107.23999786376953,350396222
"2023-08-31",106.94999694824219,112.06999969482422,104.56999969482422,111.19000244140625,315952866
"2023-09-29",112.19999694824219,120.69999694824219,112.19999694824219,117.58000183105469,320616649
"2023-10-31",117.52999877929688,117.79000091552734,104.54000091552734,105.8499984741211,493953883
"2023-11-30",106.52999877929688,109.19000244140625,101.1500015258789,102.73999786376953,433392976
"2023-12-29",102.5,104.22000122070312,97.4800033569336,99.9800033569336,453936613
"2024-01-31",100.91999816894531,104.87999725341797,95.7699966430664,102.80999755859375,413193249
"2024-02-29",103.56999969482422,105.43000030517578,100.41999816894531,104.5199966430664,360915074
"2024-03-28",105.72000122070312,116.44499969482422,104.02999877929688,116.23999786376953,278193327
"2024-04-30",116.1500015258789,123.7300033569336,115.41000366210938,118.2699966430664,100146241
"2024-05-31",118.12000274658203,119.81999969482422,112.80999755859375,117.26000213623047,132883824
"2024-06-28",116.0999984741211,116.5199966430664,108.18000030517578,115.12000274658203,123731574
"2024-07-31",115.81999969482422,119.91999816894531,110.44000244140625,118.58999633789062,78289800
"2024-08-30",118.69999694824219,120.5,113.26000213623047,117.94000244140625,85516990
"2024-09-30",115.62000274658203,118.04000091552734,107.77999877929688,117.22000122070312,98333100
"2024-10-31",116,126.33999633789062,115.94999694824219,116.77999877929688,81914571
"2024-11-29",119.3499984741211,123.20999908447266,114.83999633789062,117.95999908447266,93724205
"2024-12-31",117.8499984741211,118.55999755859375,104.86000061035156,107.56999969482422,154583754
"2025-01-24",108.2750015258789,112.86499786376953,105.77999877929688,108.66000366210938,91228343
